55,0,0,0,0,0,0,0,0,1
51,0,0,0,0,0,0,0,0,18
5,0,0,0,0,0,0,0,14,70
11,0,0,0,0,0,0,0,11,73
1,0,0,0,0,0,0,0,8,79
0,0,0,0,0,0,0,0,39,38
0,0,0,0,0,0,0,0,38,24
0,0,0,0,0,0,5,4,35,5
0,0,0,0,0,0,20,18,28,0
0,0,0,0,0,0,21,28,1,0
0,0,0,0,0,25,5,14,0,0
0,0,0,0,0,48,2,0,0,0
0,0,0,15,10,65,4,1,0,0
0,0,0,41,27,13,0,0,0,0
0,0,2,37,38,8,0,0,0,0
0,0,17,12,5,1,0,0,1,0
0,3,30,20,8,0,0,0,0,0
0,15,60,0,0,0,0,0,0,0
0,37,9,0,0,0,0,0,0,0
