0,86,14,0,0,0,0,0,0,0
0,35,51,1,0,0,0,0,0,0
0,2,59,26,23,0,0,0,0,0
0,0,61,31,14,0,0,0,0,0
0,0,51,31,16,0,0,0,0,0
0,0,8,38,31,11,0,0,0,0
0,0,0,34,30,4,0,0,0,0
0,0,3,20,17,10,1,0,0,0
0,0,0,0,1,48,4,6,0,0
0,0,0,0,0,19,29,8,0,0
0,0,0,0,0,0,38,25,0,0
0,0,0,0,0,0,25,18,28,0
0,0,0,0,0,0,11,9,42,4
0,0,0,0,0,0,0,0,62,23
0,0,0,0,0,0,0,0,33,36
0,0,0,0,0,0,0,0,15,33
0,0,0,0,0,0,0,0,8,40
45,0,0,0,0,0,0,0,0,21
73,0,0,0,0,0,0,0,0,0
